peak_pressure,auc,rise_gradient,descent_gradient,variance,skewness,kurtosis
-0.6829701442457595,-0.49153577353399464,-1.1470547309481252,0.46268595201655116,-0.4568267113613845,0.12975850661665098,-0.2510487293057596
