peak_pressure,auc,rise_gradient,descent_gradient,variance,skewness,kurtosis
-0.6818440227838056,-0.45077451481374453,-1.0769762188708873,0.4696229137765126,-0.45682966264629027,-0.25707640219110617,-0.4380495722158353
