peak_pressure,auc,rise_gradient,descent_gradient,variance,skewness,kurtosis
-0.5713285165369113,-1.53164536168508,-0.7548217086885444,0.4329775849197821,-0.4448349139956884,-0.8626306983508762,-0.7240337315073277
