peak_pressure,auc,rise_gradient,descent_gradient,variance,skewness,kurtosis
-0.7599416372887766,-0.8092378931710017,-0.9680864787965842,0.4946310906580751,-0.5114203402722894,-0.6057663641006964,-0.591597643085459
