peak_pressure,auc,rise_gradient,descent_gradient,variance,skewness,kurtosis
-0.7494306879486828,-0.392461909890022,-0.9368197803247081,0.5018399748561789,-0.5113771232843555,-0.47112241847000175,-0.5412526337005238
