peak_pressure,auc,rise_gradient,descent_gradient,variance,skewness,kurtosis
-0.5670392634097573,-1.2960376603097474,-0.4974539364879609,0.4529193204748867,-0.4549564638810556,-0.08976372737493524,-0.3830931750094719
