step_number,peak_pressure,auc,rise_gradient,descent_gradient,variance,skewness,kurtosis
1,90,90,0.0,0.0,,,
2,71,71,0.0,0.0,,,
3,81,81,0.0,0.0,,,
4,74,74,0.0,0.0,,,
5,102,102,0.0,0.0,,,
