peak_pressure,auc,rise_gradient,descent_gradient,variance,skewness,kurtosis
-0.7224025325027276,-0.7874446971057599,-0.8360650800750946,0.5019107962493272,-0.5110376968251716,0.17402151333303492,-0.16158836140836344
