step_number,peak_pressure,auc,rise_gradient,descent_gradient,variance,skewness,kurtosis
1,22,30,0.0,-14.0,98.0,,
2,22,22,0.0,0.0,,,
3,22,22,0.0,0.0,,,
4,22,22,0.0,0.0,,,
