peak_pressure,auc,rise_gradient,descent_gradient,variance,skewness,kurtosis
-0.6081880644378334,-1.0937528706439472,-0.8806520944464409,0.4698381621641643,-0.44972153971176065,-0.9196246689081685,-0.5719937901649041
