peak_pressure,auc,rise_gradient,descent_gradient,variance,skewness,kurtosis
-0.7454890819461477,-0.5372914507313619,-0.7411361468949367,0.5006457345654997,-0.5113468675624272,-0.41074695977651415,-0.4804397831663572
