peak_pressure,auc,rise_gradient,descent_gradient,variance,skewness,kurtosis
-0.6206549274991822,-1.4199252779343354,-0.8060958295732392,0.46466785958924356,-0.4564483624922827,-1.1788535586496207,-0.7366599940332068
