peak_pressure,auc,rise_gradient,descent_gradient,variance,skewness,kurtosis
-0.675762966889255,-0.4911481113656972,-1.1130365494098011,0.4668761743324287,-0.45680920968628463,0.5704061926771006,0.052399117934011814
