peak_pressure,auc,rise_gradient,descent_gradient,variance,skewness,kurtosis
-0.7460521685179384,-0.768145174654086,-0.8285652768786348,0.4933927380858795,-0.5088484228236715,-0.786382450761597,-0.6254753624186151
