peak_pressure,auc,rise_gradient,descent_gradient,variance,skewness,kurtosis
-0.6791413312751164,-0.35812325659065686,-0.8042382259216383,0.4700525477192713,-0.45682644956209234,-0.2450933636977279,-0.4216289206354477
