peak_pressure,auc,rise_gradient,descent_gradient,variance,skewness,kurtosis
-0.6530153133577876,-0.4091433800085343,-0.919773070157084,0.4200386258549423,-0.4564210334205213,-0.4118255315956623,-0.43498128707214123
