step_number,peak_pressure,auc,rise_gradient,descent_gradient,variance,skewness,kurtosis
1,102,1926,17.8,-4.2727272727272725,422.0,-1.8574975144023513,4.67429622667263
2,22,22,0.0,0.0,,,
3,22,22,0.0,0.0,,,
4,22,22,0.0,0.0,,,
5,29,29,0.0,0.0,,,
6,8,8,0.0,0.0,,,
