step_number,peak_pressure,auc,rise_gradient,descent_gradient,variance,skewness,kurtosis
1,19,658,0.8125,-0.48148148148148145,15.977851605758584,-1.094295721286213,0.22645317379881025
2,10,34,1.0,-1.0,1.0,1.9999999999999998,4.0
3,27,27,0.0,0.0,,,
4,208,246,96.0,-186.0,11916.0,1.7261657808807271,
5,20,20,0.0,0.0,,,
6,18,18,0.0,0.0,,,
