peak_pressure,auc,rise_gradient,descent_gradient,variance,skewness,kurtosis
-0.6818440227838056,-0.4640968561584053,-1.1010959053221814,0.46911052780843754,-0.45683110904487834,-0.33446926318362385,-0.4398859137790672
