step_number,peak_pressure,auc,rise_gradient,descent_gradient,variance,skewness,kurtosis
1,24,24,0.0,,,,
2,22,44,0.0,0.0,0.0,,
3,111,809,29.666666666666668,-8.8,1379.1923076923078,0.2618013899560545,-1.896462982491208
4,37,59,0.0,-15.0,112.5,,
5,36,57,0.0,-15.0,112.5,,
6,34,59,0.0,-9.0,40.5,,
7,22,43,0.5,,0.5,,
8,33,252,3.0,-1.5714285714285714,13.0,-0.2674447374657355,-0.6597633136094672
9,111,215,29.333333333333332,,2001.333333333333,-0.8979713916782647,
10,87,176,21.666666666666668,,1108.3333333333335,-1.0558318939643105,
11,145,1174,6.823529411764706,-30.75,1914.6904761904766,1.050341402352257,-0.5225874096862606
12,126,1393,5.473684210526316,-17.0,1345.6266666666668,0.5319867188156647,-1.3160546543924805
13,22,22,0.0,,,,
14,23,23,0.0,,,,
15,22,43,0.0,-1.0,0.5,,
16,24,68,1.0,-2.0,1.3333333333333333,1.732050807568868,
17,30,79,4.0,-3.0,16.333333333333332,-0.7221086457211331,
18,26,343,1.0,-0.16666666666666666,2.423076923076923,-0.9993138935727438,0.637806637806638
19,83,1716,2.037037037037037,-3.6666666666666665,301.0,0.8209050591765735,-0.4334422687078261
20,59,114,13.0,-37.0,361.0,1.1022014870972445,
21,68,244,14.0,-8.5,248.80952380952385,1.9214616974122618,4.056648512625626
22,61,875,4.571428571428571,-1.8181818181818181,122.00492610837439,1.6978729562910584,1.8811753481889508
23,35,246,4.0,-1.8333333333333333,17.642857142857142,-0.3836203701315992,-1.2514612598141261
24,32,109,3.3333333333333335,-6.0,18.25,-0.29180121629720224,-0.6838055920435355
25,27,73,2.5,-3.0,6.333333333333334,0.5855827262813922,
26,34,429,0.6666666666666666,-8.0,8.695833333333333,1.314692388096529,1.2603075473070184
27,66,164,12.0,-44.0,377.3333333333333,0.6876109407631572,-0.9464970220629549
28,35,90,5.5,-4.0,31.0,-0.7821521217295038,
29,58,131,18.0,-7.0,364.33333333333337,-1.4736857423452951,
30,21,21,0.0,,,,
