step_number,peak_pressure,auc,rise_gradient,descent_gradient,variance,skewness,kurtosis
1,16,16,0.0,0.0,,,
2,9,9,0.0,0.0,,,
3,15,15,0.0,0.0,,,
4,22,22,0.0,0.0,,,
