peak_pressure,auc,rise_gradient,descent_gradient,variance,skewness,kurtosis
-0.619463468297195,-1.2888823207873452,-0.9616840101659548,0.46467313472645616,-0.456450057939688,-1.2598194118261472,-0.7390731928164743
