peak_pressure,auc,rise_gradient,descent_gradient,variance,skewness,kurtosis
-0.6022324429686027,-1.1008999282709335,0.34637716528599627,0.4669564684063035,-0.4497046724837549,-0.33729793890413334,-0.43175806916642356
