peak_pressure,auc,rise_gradient,descent_gradient,variance,skewness,kurtosis
-0.7505568610922644,-0.8077870285231077,-0.719058812753952,0.5010350259531686,-0.5113204573787442,-0.13211867278135403,-0.4060756525558654
