peak_pressure,auc,rise_gradient,descent_gradient,variance,skewness,kurtosis
-0.7165839712608899,-0.7377601395020967,-0.007031587214187646,0.4968202132277733,-0.5080502549470113,-0.651020320146044,-0.591485195265016
