peak_pressure,auc,rise_gradient,descent_gradient,variance,skewness,kurtosis
-0.6406279772762954,-0.46338771804566603,-0.8898550068798168,0.4590165073991739,-0.4553984544747553,-0.3128781343526347,-0.4494757307835013
