peak_pressure,auc,rise_gradient,descent_gradient,variance,skewness,kurtosis
-0.6845467142924948,-0.4915263183591581,-1.1147581053400475,0.47016470405023947,-0.4568294563573225,0.21833586758990728,-0.20108579848589767
