peak_pressure,auc,rise_gradient,descent_gradient,variance,skewness,kurtosis
-0.6175571335740154,-1.3427979769229343,-0.9962404316410434,0.4643614502249539,-0.4564477353777483,-1.143612889845918,-0.7428030524192706
