peak_pressure,auc,rise_gradient,descent_gradient,variance,skewness,kurtosis
-0.7267195295531232,-0.6524840585047827,-0.7481149605914438,0.4941892874283707,-0.5051183503745653,-0.7815687138853373,-0.6231083712208842
