peak_pressure,auc,rise_gradient,descent_gradient,variance,skewness,kurtosis
-0.6780152098131627,-0.46666393612652124,-0.9473773144198256,0.46434604359962256,-0.45681503311398713,-0.0896864037540394,-0.3626387429935751
